,feature,global_morans_i,global_p_value,global_z_score,mean_local_i,significant_clusters,percent_significant
1320,civilian_population_25_years_and_over_nonveterans_2020,0.3725234477229733,0.001,38.76904948421253,0.3724033176205151,789,25.4434053531119
1184,female_total_2016,0.372480792692444,0.001,38.722990052032294,0.37236067634523595,816,26.314092228313445
860,500_to_599_renter_occupied_housing_units_2012,0.37243743655532385,0.001,34.80134485704041,0.3723173341894563,891,28.73266688165108
1173,civilian_population_18_years_and_over_total_2016,0.37241305621745163,0.001,37.6347144725905,0.37229296171367304,785,25.314414704933892
154,Asian alone_2016,0.3724095795004379,0.001,36.99256957483631,0.3722894861178192,642,20.702999032570137
1085,civilian_population_18_years_and_over_total_2012,0.3723422385460249,0.001,36.738833330553234,0.3722221668792896,809,26.08835859400194
390,16 years and over_female_2020,0.3723196795882356,0.001,36.33886312243335,0.3721996151962368,803,25.894872621734926
1181,male_total_2016,0.37228429315103917,0.001,36.35192444449409,0.37216424017033917,797,25.70138664946791
1351,without_a_disability_total_2020,0.37226691269633283,0.001,35.89534647205072,0.372146865320423,837,26.991293131247986
402,18 years and over_female_2020,0.37223273099228876,0.001,37.63799212576605,0.37211269463917934,790,25.475653015156404
1692,religion_orthodox_judaism_adherents,0.3722010511981006,0.001,54.382736247454176,0.37208102506098395,887,28.603676233473074
1267,civilian_population_18_years_and_over_total_2020,0.3721869496760233,0.001,35.058013459709,0.37206692808631814,817,26.34633989035795
246,75 to 79 years_total_2012,0.37214263905867306,0.001,34.977685469573814,0.37202263175810596,798,25.733634311512414
173,Total population_male_2012,0.37190168744055624,0.001,36.83418097302662,0.37178175784125256,829,26.73331183489197
803,Bachelor's_degree_or_higher_Total_2020,0.37181909602540875,0.001,34.55154628924651,0.3716991930599055,744,23.99226056110932
379,15 to 19 years_male_2020,0.3718162774377507,0.001,35.16089925101425,0.37169637538117617,768,24.766204450177362
785,At_or_above_the_poverty_level_Total_2020,0.37166486114495206,0.001,36.272038797942194,0.3715450079165919,800,25.79812963560142
1252,civilian_population_18_years_and_over_for_whom_poverty_status_is_determined_total_2016,0.3716131481983856,0.001,40.49318054306027,0.3714933116462415,765,24.669461464043856
1168,civilian_population_18_years_and_over_for_whom_poverty_status_is_determined_total_2012,0.3716125123868638,0.001,34.950721965156106,0.3714926760397544,741,23.895517574975813
268,Total population_male_2016,0.3716033444601695,0.001,37.71099971251873,0.37148351106950195,824,26.57207352466946
364,Total population_male_2020,0.3715264663292874,0.001,37.824105945378854,0.37140665773001963,830,26.76555949693647
174,Total population_total_2012,0.3715154394753915,0.001,36.14465587338636,0.3713956344320263,810,26.120606256046436
142,Total:_2012,0.3715154394753915,0.001,37.039421520681294,0.3713956344320263,820,26.443082876491452
44,Employed_2008,0.3714696378091092,0.001,36.74068107211167,0.3713498475357106,766,24.70170912608836
1339,civilian_population_18_years_and_over_for_whom_poverty_status_is_determined_total_2020,0.3714452604393031,0.001,35.630408891859275,0.3713254780270363,839,27.055788455336987
1266,without_a_disability_nonveterans_2016,0.37130308579911653,0.001,35.68874662735731,0.3711833492348472,805,25.95936794582393
152,Total:_2016,0.3712682994651327,0.001,36.72591147373556,0.37114857411864266,819,26.410835214446955
269,Total population_total_2016,0.3712682994651327,0.001,37.85312981149867,0.37114857411864266,842,27.152531441470494
445,45 to 49 years_male_2020,0.37120988099758245,0.001,36.06001651504881,0.3710901744896825,838,27.02354079329249
1210,american_indian_and_alaska_native_alone_nonveterans_2016,0.3711641286671932,0.001,36.51860326976558,0.37104443691335026,743,23.960012899064818
365,Total population_total_2020,0.37113336775778416,0.001,38.3560482631503,0.3710136859236152,798,25.733634311512414
162,Total:_2020,0.37113336775778416,0.001,35.88931322030449,0.3710136859236152,802,25.86262495969042
172,Total population_female_2012,0.37112020764013526,0.001,36.5934535280356,0.37100053004979666,777,25.056433408577877
613,Population_25_to_64_years_Total_2012,0.37105346352407337,0.001,36.95542076095136,0.3709338074571516,825,26.604321186713964
1353,without_a_disability_nonveterans_2020,0.37095200551731855,0.001,37.28320158306649,0.37083238216823206,851,27.44276039987101
267,Total population_female_2016,0.3709157532498371,0.001,39.1534577817458,0.37079614159125923,786,25.346662366978396
43,Civilian_labor_force_2008,0.370906243693325,0.001,37.188180979384946,0.37078663510135673,851,27.44276039987101
48,Employed_2009,0.3708226166303638,0.001,35.48236018563344,0.37070303500616814,753,24.282489519509838
92,Employed_2020,0.37079639396478,0.001,36.58260945375118,0.3706768207967811,860,27.732989358271524
36,Employed_2004,0.37072268021338284,0.001,34.60891543933052,0.3706031308163452,788,25.411157691067398
363,Total population_female_2020,0.37072179148845474,0.001,39.11953577482008,0.3706022423780102,796,25.669138987423413
1269,civilian_population_18_years_and_over_nonveterans_2020,0.3705833247678011,0.001,37.59750697220975,0.37046382030963676,821,26.475330538535957
1175,civilian_population_18_years_and_over_nonveterans_2016,0.3705283219586501,0.001,33.723226764177916,0.3704088352376057,780,25.153176394711384
84,Employed_2018,0.370488758851625,0.001,35.6623953049385,0.37036928488875775,804,25.927120283779427
47,Civilian_labor_force_2009,0.37044920893081845,0.001,35.73586088562774,0.370329747721876,767,24.73395678813286
383,15 to 19 years_total_2020,0.3704156092372418,0.001,37.03438109099794,0.3702961588634148,793,25.572396001289903
39,Civilian_labor_force_2007,0.37039698208467264,0.001,39.575616498140306,0.37027753771766686,787,25.378910029022894
637,16_to_19_years_Total_2016,0.3703734608423668,0.001,37.62919623952891,0.3702540240604118,782,25.21767171880039
40,Employed_2007,0.3703290435764006,0.001,35.84100143802435,0.3702096211179754,806,25.99161560786843
1241,some_college_or_associate's_degree_veterans_2016,0.370284121513977,0.001,36.64173408320377,0.3701647135418667,832,26.830054821025474
193,18 years and over_female_2012,0.3700071411494915,0.001,34.85108374606198,0.3698878224970731,676,21.7994195420832
1087,civilian_population_18_years_and_over_nonveterans_2012,0.36995660768349925,0.001,35.81848961280327,0.3698373053269421,785,25.314414704933892
88,Employed_2019,0.36993272233848784,0.001,36.640347530839136,0.3698134276843962,812,26.185101580135438
1739,winner_2020_numeric,0.36990473288773157,0.001,33.50759459210901,0.3697854472595833,657,21.186713963237665
1341,civilian_population_18_years_and_over_for_whom_poverty_status_is_determined_nonveterans_2020,0.36987140585418854,0.001,35.3606141303401,0.3697521309732295,807,26.023863269912933
80,Employed_2017,0.3698668093443803,0.001,35.71246841469411,0.3697475359456882,834,26.894550145114483
1254,civilian_population_18_years_and_over_for_whom_poverty_status_is_determined_nonveterans_2016,0.36973855118660665,0.001,36.04963381439698,0.3696193191481717,792,25.540148339245405
367,10 to 14 years_male_2020,0.3697350586258038,0.001,34.36232816834111,0.3696158277136382,789,25.4434053531119
83,Civilian_labor_force_2018,0.36948513110589515,0.001,36.44037614501618,0.36936598078951133,852,27.475008061915513
1379,INDUSTRY_employed_total_2012,0.3694765530417482,0.001,32.65651668753752,0.3693574054915897,762,24.572718477910353
1376,total__employed_2012,0.3694765530417482,0.001,35.9640554779615,0.3693574054915897,785,25.314414704933892
620,High_school_graduate_includes_equivalency_Total_2012,0.36947331341264666,0.001,35.297685534073366,0.36935416690719275,828,26.701064172847467
79,Civilian_labor_force_2017,0.3694582966881449,0.001,36.528778617291664,0.36933915502523346,796,25.669138987423413
59,Civilian_labor_force_2012,0.3694174019819169,0.001,37.88383105497222,0.3692982735065922,758,24.443727829732346
60,Employed_2012,0.3693289577587442,0.001,34.92078123898864,0.3692098578046136,762,24.572718477910353
72,Employed_2015,0.36928461191377854,0.001,36.80211769919598,0.36916552626014626,746,24.05675588519832
357,Old-age dependency ratio_total_2016,0.3690904899995908,0.001,33.63037013238962,0.3689714669457374,777,25.056433408577877
35,Civilian_labor_force_2004,0.36901955371790157,0.001,37.644515019485496,0.36890055353934054,778,25.088681070622382
1489,INDUSTRY_retail_trade_total_2016,0.36896083236278276,0.001,37.64870514395113,0.3688418511204859,816,26.314092228313445
87,Civilian_labor_force_2019,0.36895836715125313,0.001,35.869698656206076,0.3688393867039292,755,24.34698484359884
1244,bachelor's_degree_or_higher_veterans_2016,0.3689460118781266,0.001,33.54672102003325,0.36882703541508965,878,28.313447275072555
56,Employed_2011,0.3689374980758958,0.001,34.789996207802304,0.36881852435836077,834,26.894550145114483
718,Some_college_or_associate's_degree_Total_2016,0.36880303848635176,0.001,35.1077767141733,0.3686841081288908,823,26.539825862624962
91,Civilian_labor_force_2020,0.368737785748627,0.001,37.537356869371045,0.3686188764336483,805,25.95936794582393
559,16_to_19_years_Total_2012,0.36872735844685767,0.001,33.624890521631116,0.36860845249444,792,25.540148339245405
378,15 to 19 years_female_2020,0.3687237994210129,0.001,35.42277550410213,0.3686048946162981,767,24.73395678813286
52,Employed_2010,0.36868168194499773,0.001,36.472361137786955,0.36856279072218406,769,24.798452112221863
71,Civilian_labor_force_2015,0.36851564690270344,0.001,37.56710453625064,0.3683968092223091,801,25.830377297645924
1280,35_to_54_years_nonveterans_2020,0.3685148854525921,0.001,36.18288593057327,0.36839604801774767,788,25.411157691067398
488,62 years and over_percent_2020,0.3685123634220145,0.001,34.08182717905907,0.36839352680046594,774,24.95969042244437
64,Employed_2013,0.3684704262983457,0.001,35.51005527694303,0.36835160320053917,751,24.217994195420832
1278,35_to_54_years_total_2020,0.368440762222722,0.001,39.974332152983834,0.3683219486908862,792,25.540148339245405
100,Employed_2022,0.36837112340410777,0.001,35.44594124655177,0.36825233232916293,808,26.056110931957434
1582,INDUSTRY_finance_and_insurance_and_real_estate_and_rental_and_leasing_total_2020,0.36831038174381986,0.001,35.89245838476336,0.3681916102566404,764,24.637213801999355
730,16_to_19_years_Total_2020,0.3683064202667993,0.001,36.89682417865436,0.3681876500571034,764,24.637213801999355
1476,total__employed_2016,0.3682785274273149,0.001,36.762979981755656,0.3681597662124075,822,26.507578200580458
1479,INDUSTRY_employed_total_2016,0.3682785274273149,0.001,37.19397089029378,0.3681597662124075,750,24.185746533376328
709,Population_25_to_64_years_Total_2016,0.368049740285313,0.001,34.73293184330196,0.3679310528489102,804,25.927120283779427
781,With_own_children_under_6_years_only_Total_2020,0.3680333658616337,0.001,35.063827240572586,0.3679146837055996,758,24.443727829732346
371,10 to 14 years_total_2020,0.36797939087144566,0.001,35.91050887200989,0.3678607261210839,753,24.282489519509838
1368,pct_American Indian and Alaska Native alone_2020,0.36795369993996874,0.001,35.74205289464656,0.3678350434743319,906,29.21638181231861
76,Employed_2016,0.3679494502358687,0.001,35.313883429987364,0.36783079514066214,807,26.023863269912933
500,65 years and over_percent_2020,0.36793534940112144,0.001,33.46806456098182,0.36781669885310436,804,25.927120283779427
606,Female_Total_2012,0.3679297233493536,0.001,37.5782802037138,0.3678110746156067,763,24.604966139954854
598,Population_20_to_64_years_Total_2012,0.3679284387443514,0.001,35.44820752693775,0.36780979042485945,813,26.217349242179942
51,Civilian_labor_force_2010,0.3679034054587432,0.001,39.02794609606172,0.36778476521190057,777,25.056433408577877
602,Male_Total_2012,0.3678671525054136,0.001,39.425771008207754,0.36774852394930085,779,25.12092873266688
68,Employed_2014,0.36786067359639235,0.001,36.197344773276356,0.3677420471295762,798,25.733634311512414
1221,two_or_more_races_veterans_2016,0.3678264966878161,0.001,36.538150070380425,0.36770788124225406,777,25.056433408577877
75,Civilian_labor_force_2016,0.3677722433245875,0.001,37.82278328480836,0.3676536453744668,801,25.830377297645924
1183,male_nonveterans_2016,0.36775872292102385,0.001,37.189906054271034,0.3676401293309171,737,23.766526926797805
63,Civilian_labor_force_2013,0.36772509804012415,0.001,39.39630669700642,0.3676065152932554,828,26.701064172847467
1163,civilian_labor_force_18_to_64_years_total_2012,0.36757620500634863,0.001,37.649152189032264,0.36745767027400217,812,26.185101580135438
55,Civilian_labor_force_2011,0.3675358805701646,0.001,35.26380104085332,0.3674173588415061,844,27.2170267655595
99,Civilian_labor_force_2022,0.36753130643595144,0.001,36.832277747626435,0.36741278618234413,823,26.539825862624962
163,American Indian and Alaska Native alone_2020,0.36747474475332215,0.001,34.240363638847334,0.3673562427395353,764,24.637213801999355
929,25000_to_34999_occupied_housing_units_2016,0.3672882326583099,0.001,34.57110516625399,0.36716979079031303,759,24.475975491776847
694,With_own_children_under_6_years_only_Total_2016,0.3672622433737794,0.001,35.11964979329483,0.3671438098867192,760,24.508223153821348
946,150000_or_more_renter_occupied_housing_units_2016,0.36725147040443334,0.001,33.36748653063387,0.3671330403914039,565,18.219929055143503
96,Employed_2021,0.3671577627464605,0.001,35.81656262485092,0.36703936295195977,787,25.378910029022894
67,Civilian_labor_force_2014,0.3670523321627611,0.001,35.086593999487924,0.36693396636715875,754,24.31473718155434
1157,civilian_population_18_to_64_years_total_2012,0.36690963555410505,0.001,34.3252426155246,0.36679131577482277,780,25.153176394711384
822,25000_to_34999_occupied_housing_units_2012,0.366895360122312,0.001,34.17618801184076,0.3667770449465228,739,23.83102225088681
1165,civilian_labor_force_18_to_64_years_nonveterans_2012,0.36683298546611054,0.001,38.957184309390186,0.3667146904046896,793,25.572396001289903
32,Employed_2003,0.36673866709450315,0.001,38.868065395649275,0.3666204024485521,789,25.4434053531119
669,Asian_alone_Total_2016,0.3666842811376783,0.001,40.915071313370895,0.3665660340299266,678,21.863914866172202
862,600_to_699_owner_occupied_housing_units_2012,0.3665976586658293,0.001,35.7570827732398,0.3664794394917997,837,26.991293131247986
682,Male_Total_2016,0.3664533798268736,0.001,38.66706851176659,0.3663352071793964,784,25.28216704288939
678,Population_20_to_64_years_Total_2016,0.36643770545002324,0.001,33.07257434170378,0.36631953785716603,816,26.314092228313445
95,Civilian_labor_force_2021,0.366410055587596,0.001,34.61400437325392,0.3662918969111729,803,25.894872621734926
754,White_alone_unemployment_rate_2020,0.36640939340343154,0.001,32.32353694297869,0.3662912349405476,818,26.37858755240245
686,Female_Total_2016,0.3663557865205672,0.001,36.43668987000204,0.3662376453446495,815,26.281844566268948
1159,civilian_population_18_to_64_years_nonveterans_2012,0.3661624717221492,0.001,34.77826451855722,0.3660443928857344,780,25.153176394711384
1579,INDUSTRY_employed_total_2020,0.36612116109240317,0.001,36.51964150941789,0.3660030955777007,786,25.346662366978396
1576,total__employed_2020,0.36612116109240317,0.001,38.19919191600509,0.3660030955777007,813,26.217349242179942
1589,INDUSTRY_retail_trade_total_2020,0.3660745358750955,0.001,36.834700133995874,0.36595648539593556,805,25.95936794582393
366,10 to 14 years_female_2020,0.36596455006686923,0.001,34.550331357634505,0.36584653505556114,765,24.669461464043856
790,Population_25_to_64_years_Total_2020,0.3659365131657495,0.001,34.918558221505585,0.3658185071956864,835,26.92679780715898
1246,civilian_population_18_to_64_years_total_2016,0.3658524199627103,0.001,34.30621350821543,0.3657344411107391,797,25.70138664946791
1331,bachelor's_degree_or_higher_veterans_2020,0.36569586912446767,0.001,35.78013695837105,0.36557794075648176,868,27.99097065462754
1211,asian_alone_total_2016,0.36568887268162487,0.001,48.73028171133927,0.3655709465698281,655,21.122218639148663
1061,3000_or_more_renter_occupied_housing_units_2020,0.36566888738069436,0.001,40.0234327535408,0.3655509677136899,451,14.5436955820703
1248,civilian_population_18_to_64_years_nonveterans_2016,0.3655985875549273,0.001,36.428820033480235,0.3654806905579732,754,24.31473718155434
1249,civilian_labor_force_18_to_64_years_total_2016,0.36557358940192974,0.001,35.10264905803932,0.36545570046629544,740,23.86326991293131
168,Two or more races:_2020,0.3655637593860659,0.001,40.07428642464074,0.3654458736203818,889,28.66817155756208
1328,some_college_or_associate's_degree_veterans_2020,0.3655337263325035,0.001,35.985312061829994,0.3654158502517772,834,26.894550145114483
1251,civilian_labor_force_18_to_64_years_nonveterans_2016,0.3653217239380797,0.001,36.772401967970005,0.3652039162231689,777,25.056433408577877
1485,INDUSTRY_manufacturing_total_2016,0.36531521578585757,0.001,37.46146119752914,0.3651974101696737,907,29.248629474363106
31,Civilian_labor_force_2003,0.36530287194476163,0.001,33.83211211444274,0.3651850703091781,779,25.12092873266688
328,62 years and over_male_2016,0.3650929014464037,0.001,34.17657633766384,0.36497516752139686,764,24.637213801999355
770,Male_Total_2020,0.3650668536658357,0.001,32.94935256166065,0.3649491281406291,767,24.73395678813286
482,60 years and over_percent_2020,0.3650284260533031,0.001,34.297913292499715,0.3649107129201029,748,24.121251209287326
766,Population_20_to_64_years_Total_2020,0.36496668859459874,0.001,35.5412169412331,0.36484899537028576,823,26.539825862624962
451,5 to 14 years_male_2020,0.36495453198176564,0.001,34.18528398583153,0.364836842677676,804,25.927120283779427
1213,asian_alone_nonveterans_2016,0.36495101011698067,0.001,35.201506453765376,0.36483332194861007,666,21.47694292163818
1714,religion_seventh_day_adventist_church_percent_adherents_of_total_adherents,0.3649368707194232,0.001,33.172741755629026,0.3648191871106778,662,21.347952273460173
1427,INDUSTRY_finance_and_insurance_and_real_estate_and_rental_and_leasing_percent_2012,0.36481520251787525,0.001,32.706690887798445,0.36469755814428034,639,20.606256046436634
774,Female_Total_2020,0.3647934711909968,0.001,34.97014547494177,0.3646758338252467,819,26.410835214446955
144,Asian alone_2012,0.364676528777456,0.001,36.755222108245,0.3645589291229001,683,22.02515317639471
455,5 to 14 years_total_2020,0.36462533987095086,0.001,35.150722139065365,0.3645077567236207,760,24.508223153821348
799,Some_college_or_associate's_degree_Total_2020,0.3644922660583987,0.001,33.623137484698745,0.36437472582426184,828,26.701064172847467
1333,civilian_population_18_to_64_years_total_2020,0.36431268484886176,0.001,33.46975273590929,0.36419520252546644,798,25.733634311512414
804,occupied_housing_units_occupied_housing_units_2012,0.3642747893315466,0.001,35.774043718031294,0.3641573192285696,782,25.21767171880039
450,5 to 14 years_female_2020,0.3642666054733412,0.001,36.67590200005907,0.36414913800946724,802,25.86262495969042
562,20_to_24_years_employed_2012,0.36418020563052944,0.001,33.482577034177645,0.3640627660285847,880,28.37794259916156
564,25_to_44_years_labor_force_2012,0.36414249592585024,0.001,34.18562728381982,0.3640250684844036,977,31.50596581747823
1335,civilian_population_18_to_64_years_nonveterans_2020,0.3640837032471025,0.001,33.748642260308614,0.36396629476492026,800,25.79812963560142
41,Unemployed_2007,0.3640326778269693,0.001,35.814436453590204,0.363915285799292,853,27.50725572396001
28,Employed_2002,0.3638504774044071,0.001,38.24035324799705,0.3637331441321065,780,25.153176394711384
610,With_own_children_under_6_years_Total_2012,0.36373993381714403,0.001,37.56974002087445,0.3636226361925658,764,24.637213801999355
544,Under 18 years_male_2020,0.3634834922316163,0.001,33.33381888816907,0.36336627730345383,756,24.37923250564334
438,40 to 44 years_female_2020,0.3633420050916361,0.001,36.41574445812478,0.3632248357897685,791,25.5079006772009
548,Under 18 years_total_2020,0.36310395809686585,0.001,35.482026093381386,0.3629868655595885,774,24.95969042244437
489,62 years and over_percent female_2020,0.36295897550600253,0.001,34.687817525884775,0.3628419297222211,725,23.379554982263787
1336,civilian_labor_force_18_to_64_years_total_2020,0.3629132390875628,0.001,35.33428441123142,0.362796208052707,806,25.99161560786843
543,Under 18 years_female_2020,0.3626964908224553,0.001,37.406691037557074,0.3625795296838475,781,25.185424056755885
1338,civilian_labor_force_18_to_64_years_nonveterans_2020,0.36263202514511067,0.001,35.41912026785361,0.3625150847951768,808,26.056110931957434
1687,religion_lutheran_church__missouri_synod_adherents,0.36259739701706156,0.001,35.203846410394895,0.3624804678338894,889,28.66817155756208
1026,75000_to_99999_occupied_housing_units_2020,0.3625545518799676,0.001,36.88044868192668,0.3624376365133504,837,26.991293131247986
1052,1500_to_1999_renter_occupied_housing_units_2020,0.3625185941207934,0.001,37.450854527420724,0.3624016903497129,752,24.250241857465333
27,Civilian_labor_force_2002,0.3623660074968889,0.001,34.29489198725795,0.3622491529314271,817,26.34633989035795
49,Unemployed_2009,0.3623281126198146,0.001,34.914684865544594,0.36221127027456484,803,25.894872621734926
911,occupied_housing_units_occupied_housing_units_2016,0.36226599809532445,0.001,36.03652106820856,0.36214917578055655,816,26.314092228313445
128,votes_dem_2016,0.36204645506244787,0.001,28.864118833339184,0.36192970354517523,848,27.346017413737506
456,5 to 9 years_female_2020,0.36201594940135784,0.001,35.545407298794856,0.36189920772144774,774,24.95969042244437
756,American_Indian_and_Alaska_Native_alone_Total_2020,0.3619617515845714,0.001,34.69732413071859,0.36184502738219,797,25.70138664946791
714,High_school_graduate_includes_equivalency_Total_2016,0.3615030038142975,0.001,36.563535529654935,0.36138642754734673,847,27.313769751693002
501,65 years and over_percent female_2020,0.3614470486462744,0.001,33.115285255484864,0.36133049042355714,706,22.766849403418252
1194,55_to_64_years_veterans_2016,0.361406791875279,0.001,31.82422373695728,0.3612902466344292,843,27.184779103514995
828,50000_to_74999_occupied_housing_units_2012,0.36121636389060646,0.001,33.48879324591347,0.3610998800583296,961,30.990003224766205
483,60 years and over_percent female_2020,0.3612066690508439,0.001,33.99815291396548,0.3610901883449262,752,24.250241857465333
311,5 to 14 years_total_2016,0.3611893615929996,0.001,34.17292345121736,0.36107288646833235,712,22.96033537568526
1487,INDUSTRY_professional_scientific_and_management_and_administrative_and_waste_management_services_total_2016,0.3611832478490947,0.001,35.07453209548375,0.3610667746959669,779,25.12092873266688
861,600_to_699_occupied_housing_units_2012,0.36102739773701786,0.001,33.882549132759166,0.3609109748419076,786,25.346662366978396
795,High_school_graduate_includes_equivalency_Total_2020,0.360842064127288,0.001,37.94891636118539,0.3607257009979338,789,25.4434053531119
1348,with_any_disability_total_2020,0.3608353712404896,0.001,35.16687094453577,0.36071901026943487,847,27.313769751693002
461,5 to 9 years_total_2020,0.360764595789942,0.001,37.39933791022462,0.36064825764231545,795,25.636891325378908
999,occupied_housing_units_occupied_housing_units_2020,0.36075539388759986,0.001,35.921125901739565,0.36063905870737173,805,25.95936794582393
1694,religion_seventh_day_adventist_church_adherents,0.3607385881944796,0.001,32.22607907945627,0.36062225843369444,660,21.28345694937117
1387,INDUSTRY_professional_scientific_and_management_and_administrative_and_waste_management_services_total_2012,0.3606922800851104,0.001,38.054092044515436,0.36057596525760793,761,24.54047081586585
443,40 to 44 years_total_2020,0.36061307130722686,0.001,33.850901396855186,0.36049678202270324,783,25.249919380844887
452,5 to 14 years_percent_2020,0.3605921155549706,0.001,33.65261168436678,0.36047583302818736,737,23.766526926797805
61,Unemployed_2012,0.36046184014682403,0.001,36.60327069026699,0.3603455996308141,829,26.73331183489197
1354,pct_American Indian and Alaska Native alone_2012,0.36034130412802945,0.001,32.31208309220456,0.3602251024820675,884,28.506933247339568
187,16 years and over_female_2012,0.3602953301707359,0.001,33.53819161804676,0.3601791433503004,729,23.508545630441795
1296,american_indian_and_alaska_native_alone_total_2020,0.36023486178439723,0.001,37.012196323252944,0.3601186944636026,772,24.89519509835537
347,80 to 84 years_total_2016,0.3601689090610638,0.001,34.132925774720206,0.36005276300848055,815,26.281844566268948
643,35_to_44_years_Total_2016,0.3598967632661741,0.001,34.32211211482646,0.359780704974247,778,25.088681070622382
1361,pct_American Indian and Alaska Native alone_2016,0.3594322849708625,0.001,33.50511656416953,0.35931637646232617,888,28.635923895517575
457,5 to 9 years_male_2020,0.35937146996174946,0.001,36.821069852804506,0.35925558106463173,790,25.475653015156404
536,Child dependency ratio_total_2020,0.3592798474214453,0.001,33.105500688376736,0.35916398807045485,731,23.573040954530796
256,Age dependency ratio_total_2012,0.359178963081581,0.001,33.57856904060213,0.35906313626343134,806,25.99161560786843
24,Employed_2001,0.359177922632042,0.001,36.77903982125187,0.3590620961494132,825,26.604321186713964
77,Unemployed_2016,0.35902913553536486,0.001,38.11937198008473,0.35891335703309607,820,26.443082876491452
1298,american_indian_and_alaska_native_alone_nonveterans_2020,0.359017503860162,0.001,36.03901600927228,0.3589017291088366,695,22.41212512092873
325,60 years and over_male_2016,0.35884321998790725,0.001,34.595186613001715,0.358727501439056,785,25.314414704933892
1385,INDUSTRY_manufacturing_total_2012,0.35877324059667587,0.001,36.69570843358719,0.3586575446145422,915,29.50661077071912
695,With_own_children_under_6_years_and_6_to_17_years_Total_2016,0.35865476852232236,0.001,36.700903927007516,0.3585391107446627,732,23.605288616575297
1527,INDUSTRY_finance_and_insurance_and_real_estate_and_rental_and_leasing_percent_2016,0.3584210230744014,0.001,32.671713583570714,0.3583054406741838,657,21.186713963237665
1738,winner_2016_numeric,0.35824342123519287,0.001,32.801819922977536,0.3581278961074163,478,15.414382457271847
53,Unemployed_2010,0.35792112912094154,0.001,36.27901028250695,0.3578057079248368,809,26.08835859400194
20,Employed_2000,0.3578579989015766,0.001,37.05063098929975,0.3577425980634916,766,24.70170912608836
782,With_own_children_under_6_years_and_6_to_17__years_Total_2020,0.3576567894588394,0.001,34.90489637313867,0.3575414535060955,836,26.959045469203485
23,Civilian_labor_force_2001,0.35757642529995565,0.001,35.876131844753736,0.3574611152627742,813,26.217349242179942
1261,with_any_disability_total_2016,0.3575348908031898,0.001,35.262644449912955,0.3574195941599123,845,27.249274427603996
439,40 to 44 years_male_2020,0.35751554225982857,0.001,36.857664835753816,0.357400251856004,795,25.636891325378908
397,18 to 24 years_male_2020,0.35693595542612533,0.001,37.29040977158554,0.35682085192550417,793,25.572396001289903
807,less_than_5000_occupied_housing_units_2012,0.356909301395565,0.001,32.241653815872404,0.35679420649024557,936,30.18381167365366
736,35_to_44_years_Total_2020,0.3568638063560382,0.001,33.43431635226141,0.35674872612180547,801,25.830377297645924
1282,55_to_64_years_veterans_2020,0.3568593992394464,0.001,33.10016272461006,0.3567443204264056,860,27.732989358271524
589,Asian_Total_2012,0.3567453745077637,0.001,33.791117773963265,0.35663033246503306,653,21.057723315059658
1350,with_any_disability_nonveterans_2020,0.3564237656417843,0.001,36.69982404549312,0.3563088273103938,835,26.92679780715898
19,Civilian_labor_force_2000,0.35641715233231497,0.001,35.84972990907704,0.35630221613356217,801,25.830377297645924
1158,civilian_population_18_to_64_years_veterans_2012,0.3563769091126813,0.001,33.00452401804619,0.3562619858914259,885,28.539180909384072
1212,asian_alone_veterans_2016,0.3562485050633887,0.001,34.01505917258808,0.35613362324943737,673,21.702676555949694
1035,less_than_300_occupied_housing_units_2020,0.35619545957023085,0.001,33.86729819891,0.35608059486221083,825,26.604321186713964
1587,INDUSTRY_professional_scientific_and_management_and_administrative_and_waste_management_services_total_2020,0.3559457033528934,0.001,35.61801197277129,0.3558309191854143,853,27.50725572396001
1391,INDUSTRY_wholesale_trade_total_2012,0.3557798680447391,0.001,37.700029877068914,0.35566513735526967,798,25.733634311512414
81,Unemployed_2017,0.35556733125287276,0.001,35.876514827324826,0.3554526691015497,809,26.08835859400194
1393,INDUSTRY_agriculture_forestry_fishing_and_hunting_and_mining_OCCUPATION_natural_resources_construction_and_maintenance_occupations_percent_2012,0.3551077098887697,0.001,34.43678677322231,0.35499319595459083,1018,32.828119961302804
502,65 years and over_percent male_2020,0.35478624330676223,0.001,33.56166439689543,0.35467183303804034,718,23.153821347952274
409,20 to 24 years_male_2020,0.35477505216541677,0.001,36.312316383643704,0.3546606455055763,789,25.4434053531119
1297,american_indian_and_alaska_native_alone_veterans_2020,0.354191847739316,0.001,33.27779592114947,0.3540776291492679,628,20.251531763947114
1164,civilian_labor_force_18_to_64_years_veterans_2012,0.3540539275006981,0.001,33.74048898332935,0.35393975338670247,856,27.60399871009352
1024,50000_to_74999_owner_occupied_housing_units_2020,0.3540491761518121,0.001,32.565390123690285,0.35393500357001534,872,28.119961302805546
401,18 to 24 years_total_2020,0.35397917781655114,0.001,34.48754566783856,0.35386502780758095,744,23.99226056110932
45,Unemployed_2008,0.35397846781451675,0.001,38.98836921100222,0.3538643180345057,856,27.60399871009352
937,50000_to_74999_renter_occupied_housing_units_2016,0.35388846583682554,0.001,33.18014258345865,0.35377434508034805,919,29.635601418897128
1306,some_other_race_alone_veterans_2020,0.3538880784175335,0.001,34.40078255779814,0.3537739577859897,645,20.799742018703643
563,25_to_44_years_Total_2012,0.35383448926707123,0.001,34.44954555080507,0.35372038591677535,776,25.024185746533377
